Size,100,1000,5000,10000,50000,100000,500000,1000000
195,1956,7682,35758,65301,315264,761202,4012182,8068853
196,1886,8032,35200,66978,314077,714199,4009946,8883973
197,1886,7543,35270,81714,369322,976663,5376884,7445030
198,1885,8171,35479,68166,303182,755126,4088728,8503826
199,1886,8101,34292,66559,371347,718389,3840442,7937271
200,178444,87302,34292,67816,326719,902980,4542627,7779779
201,2374,10616,36247,70540,307582,754497,4158220,8130314
202,1815,9080,35758,76197,299899,819799,4178614,7422121
203,1816,9429,36876,65720,329232,1158460,4444919,7438185
204,1467,9079,61321,66699,401518,791164,3764804,7695411
205,1886,9149,45397,67746,351791,816586,3927744,7734591
206,1956,9219,41556,68236,347182,918834,4062747,7984275
207,1886,9080,33384,64394,307861,703932,3781356,7613417
208,2794,9428,32895,66000,364363,789139,3945344,8612010
209,1816,9079,32896,61949,296058,941043,3760683,7592395
210,1885,9359,32685,66350,332794,665799,4803695,9222005
211,1956,10407,32895,69282,302973,739830,3981731,7890199
212,1955,8940,33384,71937,305067,740179,3943597,7946072
213,1886,8660,32477,69352,319175,674389,3949325,7447544
214,1886,7962,49867,68654,300528,986930,4194049,8274117
215,1885,7752,50635,82343,366877,752262,4279465,7834395
216,2374,9359,39461,69283,370229,720345,4076645,8886627
217,1955,7543,34362,85346,336845,719157,3957846,7868408
218,1955,8102,35270,69143,307232,642961,3711375,8212866
219,1955,7612,33943,68863,298223,701767,3785266,7809461
220,1885,8171,35061,76755,300807,894110,4898959,8479940
221,1886,7613,34851,69632,372534,734452,4183713,8756302
222,1886,7613,35759,69213,299550,739900,3779889,8398854
223,1816,8102,41765,67607,300318,733475,3709070,7510540
224,2864,9010,58667,69493,297944,766440,4240703,8503546
225,1885,7822,48819,71029,294312,955780,4060512,8310714
226,1886,7892,38064,73264,298014,740878,4251179,8093157
227,1885,9079,38204,72077,372814,773075,4696139,7597982
228,1886,7822,36597,68933,336705,721602,3935846,8302683
229,1955,7473,38064,69213,333353,743463,3548924,7745068
230,2375,7613,37156,66769,300179,684097,4019725,7717900
231,1955,7613,42324,70749,298991,737316,3944226,7684655
232,2375,9079,42045,80946,298921,713990,4979416,7626268
233,1955,7752,36667,62788,299480,907031,4053738,7423029
234,1886,6635,41136,63416,298991,744091,3454707,7817913
235,1886,7054,39949,62508,306395,748770,4768145,8040288
236,1955,7683,38762,69283,374280,772865,3868378,8087222
237,1886,7752,38063,81296,372394,698554,4086494,7634370
238,1467,8102,40019,62508,340407,862961,3791553,7563969
239,2375,8102,37784,62508,299620,712453,4730012,8609985
240,2864,8032,39182,61111,298572,730053,3855527,8333552
241,1956,6635,37644,62648,301296,916948,3812435,7488960
242,1886,8031,37924,66978,300179,750796,4053877,8424067
243,1886,8032,38064,63346,307163,711684,4141598,7408922
244,1467,7264,51403,63975,300109,696738,3730581,8666067
245,1466,8101,42883,62019,370160,712313,4313617,7361499
246,1467,7682,34292,66419,366738,882796,3716403,8469533
247,1885,6705,35269,68654,338731,713780,3902042,7679696
248,2863,9010,33733,68095,298991,761132,3847216,8433635
249,1397,7752,32895,69143,322528,866872,4053598,8357857
250,1956,7962,32895,86045,299969,749259,3754467,8104193
251,1467,7683,32895,76406,300667,664262,4826044,7699042
252,1397,8101,32407,95403,751284,700789,4370049,8177875
253,908,7612,33454,74940,368623,787811,3951978,7803875
254,1397,7612,50705,78153,358636,753030,3619533,7817144
255,1397,7543,40648,75639,308769,780618,3858111,7808065
256,2933,9219,34083,77454,300178,748700,5230775,8014656
257,1396,7962,32895,76686,294382,933920,3901343,8016262
258,1466,7683,32826,73543,308560,797449,3910563,7508446
259,1396,7543,32616,73753,315893,768814,4013648,7617956
260,2374,7682,32406,74102,387410,758967,4003522,8095323
261,908,8172,33943,75778,301156,753659,3892963,8421273
262,1886,8242,33804,73333,364293,699462,3988925,7581708
263,2374,8381,33454,72146,315893,758478,4277090,8181577
264,2374,8590,86185,72006,299061,717202,4806489,7865544
265,1886,37016,41346,72635,301994,735850,4075528,9239256
266,1886,48819,35270,74660,371627,677113,3764803,7803176
267,908,11664,34781,87721,300807,725722,4166531,7856186
268,1396,9498,39530,70889,375258,736409,3990531,7915551
269,978,10337,38622,68654,338731,659443,3795185,8181437
270,1885,11035,35270,72426,317639,933920,4024963,7622497
271,1816,7613,35061,76966,299969,740179,3607660,7514592
272,3353,7682,36667,74102,371626,689684,3967064,7568858
273,1955,8521,36248,73333,299619,951450,3662555,7794446
274,978,7683,51962,73543,374699,810161,4873047,7756732
275,1467,8031,35828,71518,333842,704071,4007712,8152803
276,1816,7612,37086,73403,303322,751075,3927185,7654764
277,1397,7613,34781,86603,299271,735221,3629521,8423857
278,1467,8171,35340,69911,308630,778872,4063445,7848015
279,1397,8381,35689,70610,298293,751215,4139643,8135063
280,7543,7613,34152,69283,300528,712732,3885559,7708262
281,1466,8940,33733,70260,299829,887126,3911331,7810649
282,1396,8102,35270,71169,374840,743532,4106468,7695829
283,1466,7682,32826,68026,365201,754428,3632175,7280343
284,1397,6635,36318,68165,313868,721322,4345744,8039171
285,1466,8521,41975,66349,300668,755126,4072874,7960389
286,1397,7962,41486,68165,301855,706167,3680435,7810091
287,1397,7752,32965,78642,299969,721393,3797768,7715805
288,2864,8032,32476,66768,302553,692967,5185658,8022409
289,1397,8172,33873,63835,370788,910104,4658286,7844313
290,1467,7682,31988,65162,297664,761481,4083420,7944256
291,978,6565,31988,67327,374140,737595,3935147,7865964
292,1467,7753,32686,81016,348719,714548,3920760,7780338
293,1397,8102,32406,72985,314357,773075,4746635,8354994
294,1397,7683,33873,62439,309048,929380,4646063,7832370
295,1396,8101,43441,63416,301925,721323,4193001,7518851
296,1467,8171,33873,64394,298642,721671,3918804,7799195
297,1397,8940,35270,80806,370230,707634,3836042,7995520
298,1955,8032,34292,77244,301156,757920,3896524,7563621
299,1886,8172,33733,63904,370299,703932,4111915,7918625
300,1956,7683,32895,64813,299830,750586,3562193,7700369
301,2375,10616,34292,66769,299410,750447,4179312,8008230
302,1955,8869,33873,66559,355772,1018358,4247967,7696110
303,2444,7682,33873,65232,380915,832440,3936334,8235565
304,3352,7962,35270,62997,342083,783551,3917617,9968331
305,2445,7613,36737,65232,390763,963393,3951280,8505642
306,978,8172,33873,68724,304579,815748,3651451,8490486
307,2374,7543,34362,69283,298782,730960,4253135,7489867
308,1885,6635,32685,64883,298223,752402,3658085,7841659
309,2375,8032,34292,62717,296826,750726,3620441,7579683
310,1397,7752,33873,64883,295430,951101,3931795,7638211
311,978,8101,33804,71028,507399,767906,3982708,7568649
312,2444,7334,32965,98896,371976,698624,3725274,7966885
313,1886,8102,33664,70260,326648,916390,4141249,7638071
314,1397,8171,33803,80458,323646,766440,3856994,8036657
315,1886,7962,111048,70540,304997,697297,3741686,8012072
316,1886,8032,38692,71866,381893,996428,3605635,7161543
317,1955,8521,39111,74032,383430,703932,3948138,7972402
318,1956,7613,37644,76895,311912,757082,3997585,7918205
319,2374,7473,38064,69283,302553,704840,3932773,8213285
320,7194,8172,36667,71867,374350,904168,3550600,7624871
321,1397,7542,36527,91562,376515,701627,3894778,7722580
322,1886,7752,36667,73054,347740,710217,3717661,8224809
323,1955,8102,37784,75010,312471,725652,3864676,7754007
324,1956,11873,36178,72496,294801,745837,3774720,7855767
325,1886,9569,46375,73334,298013,922117,3869636,8665299
326,1886,8031,42533,73753,370719,775310,3864397,7877627
327,1886,7264,44000,80038,371836,823291,3823819,8096231
328,2374,7962,36667,72565,345296,957736,3585940,7964510
329,1886,9638,36247,75429,317709,845640,3873407,7600566
330,2375,8032,36248,71867,309537,747862,3750905,7886218
331,1885,10057,35130,76127,302762,920650,4013299,7733055
332,908,9987,33873,78572,299969,741507,3615971,8519959
333,1955,9010,35689,74870,388249,763018,4169185,7880980
334,1886,10127,34781,74730,386433,784599,3615273,7794097
335,1816,11943,146528,74102,352560,741716,3917896,7937062
336,2375,12223,39112,75988,307162,950473,3621978,8375527
337,1466,10127,37574,75010,299900,752053,4369281,7696249
338,1886,9359,36667,72076,299411,675087,3950093,8241920
339,2304,9499,36108,73054,301296,981482,5079639,7709728
340,1886,9987,42464,79270,384267,733964,3879623,8488321
341,2375,7473,36666,73962,300458,665450,4815568,7755334
342,1467,9639,36667,70749,373163,759246,3793298,8376924
343,1467,9429,36178,69493,347112,704421,3924322,7619144
344,2305,7613,34851,69632,312122,1008860,3474822,7903888
345,1886,8591,92191,68235,300667,721183,3877179,7752262
346,1466,8172,70471,244865,307581,762878,4886038,8358416
347,1956,7892,36178,84089,373791,989863,4312639,7844103
348,1886,8101,35200,68165,376586,754986,3898759,7716433
349,1886,7543,34850,67746,299341,765951,3962525,8079819
350,1886,9009,34851,69632,340827,785856,3462041,8148891
351,1885,9010,36737,67258,324204,725862,5211430,7809112
352,2794,7613,35689,65232,415277,728866,3823959,7758059
353,1397,8032,37715,64883,389855,669779,3861883,7634509
354,1467,8102,36736,63905,299690,721951,3827661,8707623
355,907,8102,90445,63555,359963,952917,3761661,8497191
356,1397,8242,39600,63975,313518,737386,3784639,7977710
357,1886,9429,42324,80528,301575,711963,4383319,7860027
358,978,7752,39600,63626,298992,755125,4210671,7323087
359,1955,8940,39880,62439,300528,772866,4038721,7675786
360,5657,9568,39950,62508,300388,991609,4140480,7824478
361,1955,8032,40439,63695,298921,743463,3825914,7721672
362,1816,7682,40857,80527,300668,764275,4318088,8086593
363,1956,8032,40997,62508,393068,1051603,3935356,8347800
364,1886,8031,39670,62508,372674,723767,3588803,7998383
365,1956,7682,126902,62997,341944,736548,4741746,7878116
366,2374,9568,38552,62438,298642,775519,3950443,7936084
367,2374,7542,38063,63486,307582,802199,3718010,7937900
368,4260,8241,36667,79969,308560,823570,3415876,7464864
369,2374,9499,38134,61460,302343,902002,3949674,7406966
370,1397,9150,35829,71169,299340,777265,4060791,7629550
371,2794,7962,36038,64883,301156,724675,3950791,7197302
372,1397,8172,37295,70121,297804,783621,4077344,7956898
373,1955,8172,36666,66350,372465,752961,4135172,7571792
374,1886,7542,36737,63905,348579,768326,4409720,7446845
375,2305,7753,161543,63206,336636,704421,4284144,7769373
376,5169,7892,43232,63905,300388,722160,3825566,7715875
377,1467,6705,42184,67746,299969,944885,4011064,8306314
378,1885,8032,33384,64813,309538,777405,4196284,7922745
379,1466,7962,35201,64813,300598,697227,4033414,7126692
380,1467,7683,34292,64534,303391,717272,4401967,8389425
381,1955,8032,34362,67117,301366,744440,3924950,7894529
382,978,7682,34082,81505,388947,886987,3551577,7699671
383,1886,7543,33803,63416,381404,722300,4676584,7466681
384,3842,14877,34362,63905,341316,752193,3979636,7869177
385,1956,8102,51543,63905,297036,923583,3923902,7783132
386,1886,7752,42464,63905,300737,748002,4587885,7867919
387,1816,8031,33385,64813,304788,702256,4687130,7480300
388,1396,8241,32896,62927,299410,686402,4417052,7731170
389,1397,7892,33594,62508,295360,744300,5144451,7801710
390,1466,8172,31499,62439,313448,889570,3862931,7820567
391,1397,8031,32896,62997,296407,779849,3754397,8073602
392,2374,7613,31079,65791,302413,754637,4466361,7465214
393,908,8102,31498,64883,323436,1026390,4133776,8508436
394,2374,8940,31429,63137,381684,740808,3449609,7800312
395,1397,8031,47143,62508,341944,726910,3634758,7299201
396,1886,42394,42952,64464,381055,749119,4073223,7369461
397,1956,8939,40508,80946,374280,701348,4065681,8255540
398,1955,8031,41626,67257,335309,899069,4154659,7728865
399,2304,8031,32825,62997,299131,789348,4502469,7750376
400,8171,8172,32477,62298,300318,667125,3853362,8419947
401,2375,8032,43511,64883,319315,952567,4396590,7866662
402,1815,9149,32476,82762,301436,828878,3965457,7464375
403,978,8102,33873,64673,336706,837609,4416774,7795913
404,1397,7613,33244,64463,353049,942301,4511478,8443204
405,1956,7613,47492,64812,335588,848993,4132937,7787672
406,1886,7612,35270,65721,388667,803246,3804264,8198200
407,1885,9010,34362,75639,385874,949984,3837368,8017031
408,2375,8101,35899,63975,307372,762948,4903847,7346902
409,1886,8172,36737,68095,309537,768814,4308170,7692198
410,1885,8101,37155,69772,372534,703583,5339658,7631646
411,1956,7753,35270,74311,334471,713291,3844563,7642192
412,1956,9010,34292,87651,316801,900047,3646631,7857722
413,1886,7753,35619,84368,382172,742065,4282747,7906262
414,1886,7962,32895,71588,303950,734663,3584473,7746535
415,2374,8171,48120,71657,305836,990212,4094245,7716294
416,4749,9498,61530,81575,336636,728586,3956797,8194218
417,1816,8172,34292,75778,303322,713989,3770251,7720345
418,1956,7683,34642,72985,305207,726002,4051502,7885520
419,1886,8032,33874,74591,301505,705329,4141808,7790325
420,1885,9010,32826,73334,300388,865685,3779889,8014028
421,1467,8032,35409,72635,301226,713780,4341275,7693455
422,1886,7683,32476,75498,299829,762249,4063446,7752052
423,1885,7613,33874,73403,300388,928403,3833457,7671246
424,2305,7961,33594,73124,377284,710148,4035159,7625779
425,1956,8032,44209,71587,309607,708262,4199567,7744719
426,1885,7613,44699,73334,379658,800523,3701318,7841659
427,1956,10127,41137,87651,343411,707494,3870474,7772306
428,1886,11454,40438,77175,301436,873577,4077204,7611042
429,2304,8520,31428,70679,300667,758897,4213884,7871691
430,1886,8032,31498,78013,334540,745697,3903928,7909615
431,1816,7683,32407,69702,372535,919533,3709698,7871761
432,2794,8102,32476,71657,374490,685355,3609407,7667684
433,1955,7753,32895,66629,354445,701977,4225896,7708751
434,1886,7613,32406,67258,311493,735500,4057230,7385734
435,1885,6285,46584,75708,299620,691780,5187474,7574446
436,1886,8101,44070,68864,300737,881749,3934238,8536232
437,1886,7682,32406,81575,299969,748491,3817184,7776567
438,1886,7612,31010,64883,374490,732358,4601155,8057958
439,1885,8242,32407,62997,300178,1065641,4539345,7879932
440,1467,8172,32686,70680,300458,776287,3662206,7938739
441,1956,9429,32407,65232,381125,719716,3619045,8021711
442,1886,8031,31010,66838,368413,724186,3801191,8019126
443,1886,8031,32477,70121,336217,738224,4129026,7820986
444,1886,9708,31987,63905,301435,924561,4288335,7254501
445,1467,7613,48051,63416,300458,776357,4087960,7655741
446,1886,7752,41975,64883,375048,748491,3894708,7992657
447,1467,7543,32406,81645,373582,893342,4329052,7779710
448,2863,7682,31429,78153,295359,748351,3877248,8039659
449,1955,7962,33174,66768,307861,735990,3598302,7649665
450,1886,8451,32407,65791,366388,748002,4256418,9075618
451,908,8172,32406,66349,343132,682351,4335268,7784529
452,2793,7612,32895,65791,330909,722580,3926766,7851786
453,1885,8171,40997,63905,304788,730262,4053458,7519550
454,1886,8032,34222,64603,301854,741087,4070709,7420236
455,1955,7752,51124,64394,299550,992168,3634479,8087292
456,4331,7962,52172,65791,301436,747024,5267652,7902002
457,1956,6635,36736,66280,312680,740878,4140551,7683817
458,2793,8101,36806,63974,374909,943977,4080906,8783331
459,1885,6635,36108,64603,375817,741646,3712981,7816167
460,1397,9079,37994,63975,331258,717691,4023775,7918275
461,1467,12292,47213,64813,304229,745557,4080696,7743182
462,1397,11524,37225,81085,320642,918345,3679248,7642541
463,1467,9080,37784,63416,375817,922326,4351402,7980224
464,2445,8171,37226,63905,364223,904727,3764524,8571502
465,2375,8591,38064,74521,324344,726421,3999611,8031349
466,1397,8381,38064,64883,301087,738922,3734143,7477855
467,1955,9010,37714,79689,300249,720135,4133916,7738922
468,1885,9498,37714,62578,301575,729773,3717102,7531633
469,1467,9638,36248,62997,300668,887405,4121553,7658116
470,1397,8241,37575,62439,372605,722370,3963782,7790325
471,1467,8730,35200,64324,364573,715945,4027198,7695900
472,978,8591,36178,80109,338172,977292,4184760,7563760
473,1467,8590,36737,62298,298503,741996,3874734,7776847
474,1886,8172,40578,65861,329302,740459,4979835,8190867
475,1397,8590,34781,62578,300458,734593,3932143,8439362
476,1397,8242,36178,74241,310166,743393,4244475,7685354
477,2794,10476,34781,65162,380147,916390,4787492,7466261
478,1396,8102,32616,63625,374420,713710,4425853,8654055
479,977,8171,33803,65721,353816,725443,3852804,7678300
480,2934,8521,33873,63416,301645,863241,3984385,8357927
481,1397,8590,41905,63277,300877,738294,3889121,7628783
482,1886,8730,34293,66349,296826,742135,3643349,7765253
483,1466,8731,47492,64953,300318,745697,3937033,7986441
484,1467,8590,44419,63835,368623,698415,4264030,7797101
485,1397,9848,32476,64394,378750,942860,4016442,7605385
486,1466,8591,31358,64883,298503,753310,4466361,8057958
487,1467,8591,34293,80248,354725,740948,3842957,8390823
488,2933,8032,32476,63486,318896,1052720,4222544,7724885
489,1397,8241,32686,62928,300388,769792,4161992,8122351
490,1956,8242,31010,64394,296546,749259,5017759,7279016
491,1396,8661,32406,68166,300527,757011,3878994,7661608
492,1466,8032,32965,87302,310935,756243,4292665,7643868
493,1467,9848,41136,63207,299550,696668,4104512,7587715
494,978,8031,32476,63835,372045,737037,3872918,7835863
495,1467,8171,31358,63416,300388,704910,4176170,7509004
496,2794,8171,32197,63905,370369,910453,3560726,7761271
