Size,100,1000,5000,10000,50000,100000,500000,1000000
279,1956,7124,30032,60483,367087,543856,3182395,5828619
280,978,6705,29962,60063,428198,545531,2992007,6987498
281,978,7124,31010,59016,452922,554401,2947309,5954612
282,1397,7543,29543,56921,500205,588205,2945703,7520877
283,1396,6146,29612,57131,522205,555589,4035160,6017121
284,1397,6705,30032,57689,510261,568300,3268999,6623904
285,1467,6635,36178,57759,445798,545322,3041036,5979826
286,978,6775,35339,57270,358845,563411,2976433,7370718
287,1467,6704,28845,71937,446357,546021,2977900,5935406
288,1466,6635,29054,57410,466960,543855,2911341,6332176
289,1955,6635,28635,56781,410947,545322,2961557,6024943
290,1397,6635,28635,57131,404243,551398,3307761,6705478
291,978,7194,29054,56293,457601,562434,2933341,6033673
292,1467,6635,28565,70679,466122,545042,3645793,6624182
293,1397,7264,28705,70539,458719,596376,2940395,5954333
294,1397,7543,28845,58667,378262,595259,3001995,7226635
295,1467,7263,39670,56502,444750,545043,2998154,5987857
296,1397,7054,32686,56222,386782,545322,3347501,6333153
297,978,7264,29124,71588,560059,586040,3959312,6051692
298,1467,7543,30591,56083,380147,562992,3409311,7282019
299,1885,6775,28635,56781,435671,563410,3583495,5922416
300,1956,7054,29124,56711,388388,624452,3506321,7092469
301,2934,7613,29403,56921,383011,547277,3849731,6251159
302,1467,7753,28635,59644,471150,597214,2906103,6797669
303,1886,6774,28635,57060,423449,568021,2972592,7382451
304,1956,6635,29123,58247,543367,551398,4469783,6064194
305,1396,6146,30032,56781,476109,549373,3503457,7053638
306,1397,6635,28565,59854,512427,603150,3063037,6063566
307,908,6216,28565,72146,463259,547417,4045077,7334261
308,1816,7613,28216,57689,410388,603221,2973290,5900416
309,1397,6774,28845,57829,443982,549373,3149710,6619853
310,1397,6635,29962,56153,388877,560407,3718918,5887565
311,1467,6286,29124,63416,418210,551329,3104173,6764843
312,1397,6565,28565,95822,473106,617888,3525387,5964810
313,978,6704,29962,57619,458230,583874,3020434,6690533
314,1467,6146,28984,59085,400890,545532,3122332,6018797
315,1955,6705,67047,59435,469683,544834,2927404,7605735
316,1886,6635,29612,58248,400331,563411,2985233,6023546
317,1816,6565,29822,60274,459417,544833,3699292,6603859
318,1816,6705,31917,60063,467659,645754,2965118,6043172
319,1885,6635,31499,61740,464026,547906,2923982,6661897
320,1886,7194,29613,59645,435671,558103,3260897,6069153
321,1956,6635,31499,67607,452782,557614,4522583,7392020
322,1885,6705,29822,59854,446986,594281,2938440,5930588
323,1886,6635,30032,60133,442166,565716,2937322,6336506
324,1885,6844,28635,61600,378261,540503,4305725,5925139
325,1467,6216,133886,58737,690103,544973,3214383,6497071
326,1886,7194,36178,60134,452293,572491,3151037,5957267
327,1396,6635,36667,59086,441468,558243,2948008,6617268
328,2375,6774,29543,60762,497620,554332,2909386,6076067
329,1956,7962,30032,60134,448871,568579,2946192,6707573
330,1885,6774,30032,59993,451734,558173,4073851,6005038
331,1816,9079,30032,59644,491334,612439,3633362,6691021
332,1886,9987,29822,60623,447474,555659,2961976,5901883
333,1885,8940,29613,59365,432109,602732,3712842,6345097
334,1886,7543,29054,59644,520878,543646,2968052,5928562
335,1467,9498,30032,58737,465144,544275,3355672,6307940
336,1955,9010,29613,57619,428337,571513,2971195,6002664
337,1397,8101,30102,57899,391741,588275,3024693,6485966
338,1886,8171,29473,58737,462141,545322,2943538,5908866
339,978,10407,29543,57130,446077,546230,2959113,6638989
340,1886,8031,29194,57689,431410,601265,3971045,6087940
341,1955,8032,29123,58178,436649,541970,4104722,6320861
342,1397,7054,29194,60553,475620,553703,2936693,5952867
343,1956,8101,29124,58178,426033,544694,4405319,6683059
344,1816,6705,29334,58737,502719,572700,2925519,5960130
345,1886,7613,29543,59156,464725,545042,2956598,6308919
346,978,7542,40159,58178,435112,540922,2967214,6038492
347,1885,6635,29194,71657,525348,595957,3134554,7913037
348,1956,6634,29613,60343,461442,544763,2998154,5987787
349,1886,6565,29333,59994,367017,544065,3279684,6686412
350,1885,6635,29124,60063,495386,577729,4061700,6000499
351,1466,6146,29543,59016,487982,625291,3618136,6643389
352,1956,7613,29962,56711,476179,583176,3647470,5983877
353,1885,6775,32895,56223,464516,547627,3618835,6692977
354,1397,8102,31498,57689,383919,550560,2945214,5956778
355,1396,21023,29054,55734,443633,547417,2920280,6315135
356,1885,6565,29473,55874,471221,548954,4187345,6020194
357,1466,6775,33385,70680,403125,552376,3893591,7337753
358,978,6705,29543,55873,367855,554751,2906591,5900136
359,1397,6705,30521,55804,447125,609158,3366777,6547147
360,1397,6076,31079,56083,446147,571582,3687699,5966556
361,1886,6216,30451,56292,415766,544834,2955480,7008451
362,1956,6705,30521,71378,438255,589811,2972172,6030251
363,1466,6635,30521,56083,478764,544833,3407774,6696748
364,2375,6774,30381,56153,444471,618935,2914903,5998753
365,908,6705,30521,56292,442865,545462,2910433,6081096
366,1886,6496,31499,56223,426243,545112,3986550,6029203
367,1886,6705,30102,56292,394325,588414,3806010,5948606
368,1885,6566,31289,56153,337125,542179,2995989,7235085
369,1886,6704,30031,56152,445519,604897,3313977,7174813
370,1886,7682,31009,57410,456693,546789,3507578,7384058
371,1397,7124,31010,55734,448941,559710,3615063,5931565
372,977,6705,30101,71937,412065,547906,3016592,6592685
373,2375,6565,31708,59854,493221,574656,2964420,5916689
374,1885,6286,29962,57200,419467,545532,2970287,7113492
375,1886,6565,31499,57340,432598,539386,3407495,6060353
376,908,7123,38622,56991,446496,543855,2931874,7556846
377,977,6635,36737,59994,386712,621799,2949055,6039889
378,1956,8102,29054,56502,458928,545532,3771298,7897393
379,1467,6635,30520,57200,419119,553983,3041526,5928562
380,1396,7543,31009,57061,410249,548605,2944725,6678030
381,1816,6286,30521,56990,448731,559919,3578466,6061051
382,2375,7613,30940,71447,405429,544764,2934459,7414509
383,1885,7193,31219,56362,500274,545741,2934738,5934219
384,1396,6705,29054,56711,454877,544833,3836251,6652538
385,1397,6356,30032,56362,380287,545042,3031538,6038841
386,1397,6565,37505,56781,438465,545742,2943118,7887335
387,1886,6774,29124,56851,428198,549373,3329761,5986042
388,908,7054,28635,56781,377004,552586,2938230,7059644
389,1397,6286,29054,56222,383569,545043,2994802,5855368
390,1397,7263,28495,56572,443982,544554,3638669,6930019
391,1886,6705,28635,63417,441608,545532,3114580,5855019
392,1397,6635,28565,71587,508167,544484,2922236,6949644
393,1467,8031,27658,56222,386713,546230,3337514,7107905
394,1886,6705,28705,56711,338103,545532,2900376,6117553
395,1467,8102,29054,55873,402846,583246,2918395,6413191
396,1466,7683,37296,56851,539595,546929,3411406,7307302
397,1397,6216,36666,71169,429804,550351,3558772,7444471
398,2375,6565,34781,69702,434763,548604,2966027,6876730
399,1886,7543,28705,58108,422680,602243,3192732,6958095
400,3283,7613,28355,56641,386782,547418,4139573,7188641
401,1397,7683,29054,56851,434554,547697,3926836,6287477
402,1955,6635,28076,73892,418769,594561,3693216,7070959
403,1955,6775,28705,56711,391042,584572,2893392,7361220
404,1397,6496,29054,59226,418140,542179,2966026,6044848
405,1885,6635,28705,56711,416115,557614,2975735,7185848
406,1886,6635,28635,56781,483512,553703,2916090,6032486
407,1467,6705,30032,70191,483443,590858,3655431,7273010
408,1467,6286,29613,57201,414300,554960,2948776,6003152
409,1886,6705,31219,58178,481068,597005,3318936,7366806
410,1886,6286,31499,59645,346134,553284,2925867,5869057
411,1885,7473,30032,60343,440490,572491,3085456,6661827
412,1467,6286,30032,72844,454388,622497,3442834,5945114
413,1816,6635,30032,69911,419538,545531,3765292,6275394
414,1886,7194,28705,57968,379449,545322,3024834,5981083
415,1886,7683,28355,58597,478275,543646,4042353,6585490
416,1956,7613,66140,60063,466960,568091,3044878,6059725
417,978,6565,28635,61181,465773,543646,2934598,7300528
418,2374,7543,29124,60623,438255,545951,3515330,6099114
419,1955,6705,28914,58807,432039,545531,3212847,6770291
420,1956,7124,28984,59645,374630,574376,3978937,5999800
421,1955,6704,30032,63416,435461,560757,3965667,6781326
422,2375,6635,29054,59156,419398,552586,2905265,6075229
423,1886,6356,28635,59924,385805,560547,3317259,7075708
424,1955,8172,29543,60063,449918,565087,4162969,6067267
425,1885,6705,28984,58248,425334,547907,4114709,7196394
426,1956,6635,36178,58807,456833,547696,2963373,5897482
427,2374,7753,35270,73613,445798,558242,3247068,6247319
428,1955,7543,35270,58876,489030,591766,3800353,5970397
429,1816,6635,28984,59086,462350,556357,3114440,6567960
430,1886,6705,28565,57201,417443,597913,3735889,6021730
431,1885,6635,29054,57479,473525,544344,2949823,6779650
432,1466,6286,28635,71867,441957,545322,2928592,6085286
433,1467,7474,28146,57340,452992,543856,3226047,7530166
434,1955,6635,29473,57550,533100,545462,2959462,6005737
435,1955,6565,29054,57619,377493,608738,2915810,6363814
436,2375,6634,36317,56641,439163,600008,3047392,5936803
437,1886,6984,34781,71657,445518,558941,3815718,6790475
438,1955,6774,28635,70680,523112,556706,3024484,5993235
439,1886,6565,28635,56292,412414,551817,3331996,6350614
440,1955,6984,28635,55943,383639,608320,2991100,6039820
441,1467,7752,28635,55804,439791,543646,2965189,6632494
442,1886,6705,28844,56921,452084,566274,3621210,6105051
443,1886,6774,28146,58178,450967,544624,4167230,7349277
444,1955,6635,27657,56153,515220,593373,2963303,6039471
445,1886,6775,28635,56013,456135,542180,3681133,6362207
446,1955,6566,36317,56292,455436,554192,3518612,6073901
447,1397,6635,28147,72006,439303,633322,3571273,6753599
448,1956,6635,28635,57200,366947,563132,3532650,6015934
449,1816,6635,29054,59715,408084,543646,2931525,7459696
450,1956,6635,28915,59505,342432,578148,2923703,6040727
451,1885,6565,29054,60343,437906,545182,3102637,7307651
452,1467,6844,28076,56711,433995,544833,2957157,6067756
453,1397,6565,28635,56781,430713,589950,2938160,7240673
454,6147,6705,29054,56711,515430,544553,4134894,6024314
455,1816,6216,31010,56781,389436,567881,3434244,6482753
456,1886,6705,39181,56781,438674,555449,2921887,5991838
457,1396,6635,30521,57131,410737,544344,3180440,6646113
458,1886,6565,30032,56292,468566,605455,2946122,5932752
459,1956,6774,30031,56851,444611,545602,2949404,6640735
460,1955,6635,30521,57340,517944,556218,3523850,5985413
